"No.","Time","Source","Src Port","Destination","Des Port","Protocol","Length","Info"
"20357","2023-09-10 18:19:33.503307","10.0.0.112","8080","14.0.0.120","37644","HTTP","314","HTTP/1.1 404 Not Found  (text/html)"
"20358","2023-09-10 18:19:33.503488","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1720 Ack=33703 Win=64128 Len=0 TSval=429632000 TSecr=3538270952"
"20359","2023-09-10 18:19:33.503492","10.0.0.112","8080","14.0.0.120","37662","TCP","1514","8080  >  37662 [ACK] Seq=3138 Ack=334 Win=65152 Len=1448 TSval=3538270952 TSecr=429631970 [TCP PDU reassembled in 20360]"
"20360","2023-09-10 18:19:33.503577","10.0.0.112","8080","14.0.0.120","37662","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20361","2023-09-10 18:19:33.503702","14.0.0.120","37662","10.0.0.112","8080","TCP","66","37662  >  8080 [ACK] Seq=334 Ack=5894 Win=64128 Len=0 TSval=429632000 TSecr=3538270952"
"20362","2023-09-10 18:19:33.503703","14.0.0.120","37644","10.0.0.112","8080","HTTP","246","GET /servlet/org.apache.catalina.INVOKER.org.apache.catalina.servlets.DefaultServlet/tomcat.gif HTTP/1.1 "
"20363","2023-09-10 18:19:33.503776","14.0.0.120","37662","10.0.0.112","8080","HTTP","236","GET /servlet/org.apache.catalina.INVOKER.org.apache.catalina.servlets.SnoopAllServlet HTTP/1.1 "
"20364","2023-09-10 18:19:33.503931","10.0.0.112","8080","14.0.0.120","37718","TCP","1514","8080  >  37718 [ACK] Seq=5236 Ack=600 Win=65024 Len=1448 TSval=3538270953 TSecr=429631958 [TCP PDU reassembled in 20365]"
"20365","2023-09-10 18:19:33.503938","10.0.0.112","8080","14.0.0.120","37718","HTTP","309","HTTP/1.1 404 Not Found  (text/html)"
"20366","2023-09-10 18:19:33.504219","14.0.0.120","37718","10.0.0.112","8080","TCP","66","37718  >  8080 [ACK] Seq=600 Ack=6927 Win=64128 Len=0 TSval=429632001 TSecr=3538270953"
"20367","2023-09-10 18:19:33.504321","14.0.0.120","37718","10.0.0.112","8080","HTTP","235","GET /servlet/org.apache.catalina.INVOKER.org.apache.catalina.servlets.WebdavServlet/ HTTP/1.1 "
"20368","2023-09-10 18:19:33.504523","10.0.0.112","8080","14.0.0.120","37718","TCP","66","8080  >  37718 [ACK] Seq=6927 Ack=769 Win=64896 Len=0 TSval=3538270953 TSecr=429632001"
"20369","2023-09-10 18:19:33.505050","10.0.0.112","8080","14.0.0.120","37644","HTTP","1370","HTTP/1.1 404 Not Found  (text/html)"
"20370","2023-09-10 18:19:33.505239","14.0.0.120","37644","10.0.0.112","8080","HTTP","208","GET /servlet/org.apache.catalina.servlets.DefaultServlet/ HTTP/1.1 "
"20371","2023-09-10 18:19:33.505556","10.0.0.112","8080","14.0.0.120","37662","HTTP","1350","HTTP/1.1 404 Not Found  (text/html)"
"20372","2023-09-10 18:19:33.505804","14.0.0.120","37662","10.0.0.112","8080","HTTP","218","GET /servlet/org.apache.catalina.servlets.DefaultServlet/tomcat.gif HTTP/1.1 "
"20373","2023-09-10 18:19:33.506947","10.0.0.112","8080","14.0.0.120","37700","TCP","1514","8080  >  37700 [ACK] Seq=7497 Ack=750 Win=65152 Len=1448 TSval=3538270956 TSecr=429631987 [TCP PDU reassembled in 20374]"
"20374","2023-09-10 18:19:33.506952","10.0.0.112","8080","14.0.0.120","37700","HTTP","307","HTTP/1.1 404 Not Found  (text/html)"
"20375","2023-09-10 18:19:33.506955","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=23242 Ack=536 Win=65152 Len=1448 TSval=3538270956 TSecr=429631988 [TCP PDU reassembled in 20376]"
"20376","2023-09-10 18:19:33.507050","10.0.0.112","8080","14.0.0.120","37684","HTTP","313","HTTP/1.1 404 Not Found  (text/html)"
"20377","2023-09-10 18:19:33.507054","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=750 Ack=9186 Win=64128 Len=0 TSval=429632004 TSecr=3538270956"
"20378","2023-09-10 18:19:33.507231","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=22528 Ack=474 Win=65024 Len=1448 TSval=3538270956 TSecr=429631964 [TCP PDU reassembled in 20380]"
"20379","2023-09-10 18:19:33.507233","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=536 Ack=24937 Win=64128 Len=0 TSval=429632004 TSecr=3538270956"
"20380","2023-09-10 18:19:33.507234","10.0.0.112","8080","14.0.0.120","37722","HTTP","310","HTTP/1.1 404 Not Found  (text/html)"
"20381","2023-09-10 18:19:33.507236","14.0.0.120","37700","10.0.0.112","8080","HTTP","211","GET /servlet/org.apache.catalina.servlets.HTMLManagerServlet HTTP/1.1 "
"20382","2023-09-10 18:19:33.507328","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=474 Ack=24220 Win=64128 Len=0 TSval=429632004 TSecr=3538270956"
"20383","2023-09-10 18:19:33.507517","14.0.0.120","37722","10.0.0.112","8080","HTTP","262","GET /servlet/org.apache.catalina.servlets.InvokerServlet/org.apache.catalina.servlets.DefaultServlet/tomcat.gif HTTP/1.1 "
"20384","2023-09-10 18:19:33.507611","14.0.0.120","37684","10.0.0.112","8080","HTTP","252","GET /servlet/org.apache.catalina.servlets.InvokerServlet/org.apache.catalina.servlets.SnoopAllServlet HTTP/1.1 "
"20385","2023-09-10 18:19:33.508130","10.0.0.112","8080","14.0.0.120","37722","HTTP","1402","HTTP/1.1 404 Not Found  (text/html)"
"20386","2023-09-10 18:19:33.508352","14.0.0.120","37722","10.0.0.112","8080","HTTP","207","GET /servlet/org.apache.catalina.servlets.ManagerServlet HTTP/1.1 "
"20387","2023-09-10 18:19:33.508648","10.0.0.112","8080","14.0.0.120","37700","HTTP","1300","HTTP/1.1 404 Not Found  (text/html)"
"20388","2023-09-10 18:19:33.508727","10.0.0.112","8080","14.0.0.120","37684","HTTP","1382","HTTP/1.1 404 Not Found  (text/html)"
"20389","2023-09-10 18:19:33.509115","14.0.0.120","37684","10.0.0.112","8080","HTTP","208","GET /servlet/org.apache.catalina.servlets.SnoopAllServlet HTTP/1.1 "
"20390","2023-09-10 18:19:33.509121","14.0.0.120","37700","10.0.0.112","8080","HTTP","207","GET /servlet/org.apache.catalina.servlets.WebdavServlet/ HTTP/1.1 "
"20391","2023-09-10 18:19:33.509600","10.0.0.112","8080","14.0.0.120","37684","HTTP","1294","HTTP/1.1 404 Not Found  (text/html)"
"20392","2023-09-10 18:19:33.509878","14.0.0.120","37684","10.0.0.112","8080","HTTP","173","GET /servlets-examples HTTP/1.1 "
"20393","2023-09-10 18:19:33.510264","10.0.0.112","8080","14.0.0.120","37718","HTTP","1348","HTTP/1.1 404 Not Found  (text/html)"
"20394","2023-09-10 18:19:33.510539","14.0.0.120","37718","10.0.0.112","8080","HTTP","162","GET /status HTTP/1.1 "
"20395","2023-09-10 18:19:33.510849","10.0.0.112","8080","14.0.0.120","37684","HTTP","1223","HTTP/1.1 404 Not Found  (text/html)"
"20396","2023-09-10 18:19:33.511175","14.0.0.120","37684","10.0.0.112","8080","HTTP","167","GET /tomcat-docs HTTP/1.1 "
"20397","2023-09-10 18:19:33.511496","10.0.0.112","8080","14.0.0.120","37718","HTTP","1201","HTTP/1.1 404 Not Found  (text/html)"
"20398","2023-09-10 18:19:33.511741","14.0.0.120","37718","10.0.0.112","8080","HTTP","175","GET /tomcat/manager/html HTTP/1.1 "
"20399","2023-09-10 18:19:33.512107","10.0.0.112","8080","14.0.0.120","37684","HTTP","1211","HTTP/1.1 404 Not Found  (text/html)"
"20400","2023-09-10 18:19:33.512365","14.0.0.120","37684","10.0.0.112","8080","HTTP","167","GET /web-console HTTP/1.1 "
"20401","2023-09-10 18:19:33.512905","10.0.0.112","8080","14.0.0.120","37702","HTTP","1221","HTTP/1.1 404 Not Found  (text/html)"
"20402","2023-09-10 18:19:33.513197","14.0.0.120","37702","10.0.0.112","8080","HTTP","175","GET /web-console/Invoker HTTP/1.1 "
"20403","2023-09-10 18:19:33.513574","10.0.0.112","8080","14.0.0.120","37718","HTTP","1227","HTTP/1.1 404 Not Found  (text/html)"
"20404","2023-09-10 18:19:33.513828","14.0.0.120","37718","10.0.0.112","8080","HTTP","162","GET /webdav HTTP/1.1 "
"20405","2023-09-10 18:19:33.514166","10.0.0.112","8080","14.0.0.120","37702","HTTP","1227","HTTP/1.1 404 Not Found  (text/html)"
"20406","2023-09-10 18:19:33.514478","14.0.0.120","37702","10.0.0.112","8080","HTTP","173","GET /webdav/index.html HTTP/1.1 "
"20407","2023-09-10 18:19:33.514741","10.0.0.112","8080","14.0.0.120","37700","HTTP","1292","HTTP/1.1 404 Not Found  (text/html)"
"20408","2023-09-10 18:19:33.514841","10.0.0.112","8080","14.0.0.120","37684","HTTP","1211","HTTP/1.1 404 Not Found  (text/html)"
"20409","2023-09-10 18:19:33.515145","14.0.0.120","37684","10.0.0.112","8080","HTTP","214","GET /webdav/servlet/org.apache.catalina.servlets.WebdavServlet/ HTTP/1.1 "
"20410","2023-09-10 18:19:33.515242","14.0.0.120","37700","10.0.0.112","8080","HTTP","178","GET /webdav/servlet/webdav/ HTTP/1.1 "
"20411","2023-09-10 18:19:33.515499","10.0.0.112","8080","14.0.0.120","37702","HTTP","1223","HTTP/1.1 404 Not Found  (text/html)"
"20412","2023-09-10 18:19:33.516013","10.0.0.112","8080","14.0.0.120","37700","HTTP","1233","HTTP/1.1 404 Not Found  (text/html)"
"20413","2023-09-10 18:19:33.516114","10.0.0.112","8080","14.0.0.120","37718","HTTP","1201","HTTP/1.1 404 Not Found  (text/html)"
"20414","2023-09-10 18:19:33.516532","10.0.0.112","8080","14.0.0.120","37722","HTTP","1292","HTTP/1.1 404 Not Found  (text/html)"
"20415","2023-09-10 18:19:33.517214","10.0.0.112","8080","14.0.0.120","37674","TCP","1514","8080  >  37674 [ACK] Seq=6864 Ack=575 Win=65024 Len=1448 TSval=3538270966 TSecr=429631997 [TCP PDU reassembled in 20416]"
